id_sentence,word,tag
CYCLONE_IDAI_2019_0,Please,O
CYCLONE_IDAI_2019_0,assist,O
CYCLONE_IDAI_2019_0,and,O
CYCLONE_IDAI_2019_0,donate,O
CYCLONE_IDAI_2019_0,to,O
CYCLONE_IDAI_2019_0,the,O
CYCLONE_IDAI_2019_0,various,O
CYCLONE_IDAI_2019_0,organizations,O
CYCLONE_IDAI_2019_0,assisting,O
CYCLONE_IDAI_2019_0,those,O
CYCLONE_IDAI_2019_0,affected,O
CYCLONE_IDAI_2019_0,by,O
CYCLONE_IDAI_2019_0,#,O
CYCLONE_IDAI_2019_0,CycloneIdai,O
CYCLONE_IDAI_2019_0,.,O
CYCLONE_IDAI_2019_0,Every,O
CYCLONE_IDAI_2019_0,helping,O
CYCLONE_IDAI_2019_0,hand,O
CYCLONE_IDAI_2019_0,counts,O
CYCLONE_IDAI_2019_0,.,O
CYCLONE_IDAI_2019_0,#,O
CYCLONE_IDAI_2019_0,Zimbabwe,U-CTRY
CYCLONE_IDAI_2019_1,I,O
CYCLONE_IDAI_2019_1,fear,O
CYCLONE_IDAI_2019_1,that,O
CYCLONE_IDAI_2019_1,the,O
CYCLONE_IDAI_2019_1,emergency,O
CYCLONE_IDAI_2019_1,situation,O
CYCLONE_IDAI_2019_1,caused,O
CYCLONE_IDAI_2019_1,by,O
CYCLONE_IDAI_2019_1,#,O
CYCLONE_IDAI_2019_1,cycloneidai,O
CYCLONE_IDAI_2019_1,is,O
CYCLONE_IDAI_2019_1,distracting,O
CYCLONE_IDAI_2019_1,us,O
CYCLONE_IDAI_2019_1,from,O
CYCLONE_IDAI_2019_1,the,O
CYCLONE_IDAI_2019_1,escalating,O
CYCLONE_IDAI_2019_1,insurgency,O
CYCLONE_IDAI_2019_1,in,O
CYCLONE_IDAI_2019_1,Cabo,B-DIST
CYCLONE_IDAI_2019_1,Delgado,L-DIST
CYCLONE_IDAI_2019_1,#,O
CYCLONE_IDAI_2019_1,Mozambique,U-CTRY
CYCLONE_IDAI_2019_1,.,O
CYCLONE_IDAI_2019_2,Last,O
CYCLONE_IDAI_2019_2,Thursday,O
CYCLONE_IDAI_2019_2,police,O
CYCLONE_IDAI_2019_2,officer,O
CYCLONE_IDAI_2019_2,Constable,O
CYCLONE_IDAI_2019_2,Edward,O
CYCLONE_IDAI_2019_2,Dhumukwa,O
CYCLONE_IDAI_2019_2,(,O
CYCLONE_IDAI_2019_2,32,O
CYCLONE_IDAI_2019_2,),O
CYCLONE_IDAI_2019_2,stationed,O
CYCLONE_IDAI_2019_2,at,O
CYCLONE_IDAI_2019_2,the,O
CYCLONE_IDAI_2019_2,Silver,O
CYCLONE_IDAI_2019_2,Stream,O
CYCLONE_IDAI_2019_2,command,O
CYCLONE_IDAI_2019_2,centre,O
CYCLONE_IDAI_2019_2,was,O
CYCLONE_IDAI_2019_2,arrested,O
CYCLONE_IDAI_2019_2,and,O
CYCLONE_IDAI_2019_2,appeared,O
CYCLONE_IDAI_2019_2,in,O
CYCLONE_IDAI_2019_2,court,O
CYCLONE_IDAI_2019_2,for,O
CYCLONE_IDAI_2019_2,alleged,O
CYCLONE_IDAI_2019_2,looting,O
CYCLONE_IDAI_2019_2,of,O
CYCLONE_IDAI_2019_2,donations,O
CYCLONE_IDAI_2019_2,valued,O
CYCLONE_IDAI_2019_2,at,O
CYCLONE_IDAI_2019_2,tens,O
CYCLONE_IDAI_2019_2,of,O
CYCLONE_IDAI_2019_2,thousands,O
CYCLONE_IDAI_2019_2,of,O
CYCLONE_IDAI_2019_2,United,B-CTRY
CYCLONE_IDAI_2019_2,States,L-CTRY
CYCLONE_IDAI_2019_2,dollars,O
CYCLONE_IDAI_2019_2,earmarked,O
CYCLONE_IDAI_2019_2,for,O
CYCLONE_IDAI_2019_2,#,O
CYCLONE_IDAI_2019_2,cycloneIdai,O
CYCLONE_IDAI_2019_2,victims,O
CYCLONE_IDAI_2019_2,in,O
CYCLONE_IDAI_2019_2,Chipinge,B-CITY
CYCLONE_IDAI_2019_2,.,L-CITY
CYCLONE_IDAI_2019_3,Thanks,O
CYCLONE_IDAI_2019_3,to,O
CYCLONE_IDAI_2019_3,staff,O
CYCLONE_IDAI_2019_3,and,O
CYCLONE_IDAI_2019_3,patrons,O
CYCLONE_IDAI_2019_3,of,O
CYCLONE_IDAI_2019_3,@ZimLibrary_zw,O
CYCLONE_IDAI_2019_3,and,O
CYCLONE_IDAI_2019_3,citizens,O
CYCLONE_IDAI_2019_3,of,O
CYCLONE_IDAI_2019_3,Zimre,B-DIST
CYCLONE_IDAI_2019_3,Park,L-DIST
CYCLONE_IDAI_2019_3,for,O
CYCLONE_IDAI_2019_3,the,O
CYCLONE_IDAI_2019_3,generous,O
CYCLONE_IDAI_2019_3,clothing,O
CYCLONE_IDAI_2019_3,donations,O
CYCLONE_IDAI_2019_3,to,O
CYCLONE_IDAI_2019_3,our,O
CYCLONE_IDAI_2019_3,brothers,O
CYCLONE_IDAI_2019_3,and,O
CYCLONE_IDAI_2019_3,sisters,O
CYCLONE_IDAI_2019_3,affected,O
CYCLONE_IDAI_2019_3,by,O
CYCLONE_IDAI_2019_3,Cyclone,O
CYCLONE_IDAI_2019_3,Idai,O
CYCLONE_IDAI_2019_3,@UNZimbabwe,O
CYCLONE_IDAI_2019_3,@HigherLifeFDN,O
CYCLONE_IDAI_2019_3,@WFP,O
CYCLONE_IDAI_2019_3,@ChengetoAfrica,O
CYCLONE_IDAI_2019_3,@IRCEurope,O
CYCLONE_IDAI_2019_3,#,O
CYCLONE_IDAI_2019_3,CycloneIdai,O
CYCLONE_IDAI_2019_4,Too,O
CYCLONE_IDAI_2019_4,old,O
CYCLONE_IDAI_2019_4,to,O
CYCLONE_IDAI_2019_4,walk,O
CYCLONE_IDAI_2019_4,without,O
CYCLONE_IDAI_2019_4,a,O
CYCLONE_IDAI_2019_4,stick,O
CYCLONE_IDAI_2019_4,.,O
CYCLONE_IDAI_2019_4,Too,O
CYCLONE_IDAI_2019_4,weak,O
CYCLONE_IDAI_2019_4,to,O
CYCLONE_IDAI_2019_4,carry,O
CYCLONE_IDAI_2019_4,a,O
CYCLONE_IDAI_2019_4,brick,O
CYCLONE_IDAI_2019_4,.,O
CYCLONE_IDAI_2019_4,Torrents,O
CYCLONE_IDAI_2019_4,caused,O
CYCLONE_IDAI_2019_4,by,O
CYCLONE_IDAI_2019_4,#,O
CYCLONE_IDAI_2019_4,CycloneIdai,O
CYCLONE_IDAI_2019_4,destroyed,O
CYCLONE_IDAI_2019_4,his,O
CYCLONE_IDAI_2019_4,house,O
CYCLONE_IDAI_2019_4,in,O
CYCLONE_IDAI_2019_4,the,O
CYCLONE_IDAI_2019_4,middle,O
CYCLONE_IDAI_2019_4,of,O
CYCLONE_IDAI_2019_4,the,O
CYCLONE_IDAI_2019_4,night,O
CYCLONE_IDAI_2019_4,.,O
CYCLONE_IDAI_2019_4,For,O
CYCLONE_IDAI_2019_4,this,O
CYCLONE_IDAI_2019_4,man,O
CYCLONE_IDAI_2019_4,",",O
CYCLONE_IDAI_2019_4,rendered,O
CYCLONE_IDAI_2019_4,homeless,O
CYCLONE_IDAI_2019_4,in,O
CYCLONE_IDAI_2019_4,Chikwawa,U-DIST
