id_sentence,word,tag
CALIFORNIA_WILDFIRES_2018_0,Please,O
CALIFORNIA_WILDFIRES_2018_0,read,O
CALIFORNIA_WILDFIRES_2018_0,below,O
CALIFORNIA_WILDFIRES_2018_0,!,O
CALIFORNIA_WILDFIRES_2018_0,!,O
CALIFORNIA_WILDFIRES_2018_0,Another,O
CALIFORNIA_WILDFIRES_2018_0,devastating,O
CALIFORNIA_WILDFIRES_2018_0,fire,O
CALIFORNIA_WILDFIRES_2018_0,has,O
CALIFORNIA_WILDFIRES_2018_0,hit,O
CALIFORNIA_WILDFIRES_2018_0,Northern,B-STAT
CALIFORNIA_WILDFIRES_2018_0,California,L-STAT
CALIFORNIA_WILDFIRES_2018_0,",",O
CALIFORNIA_WILDFIRES_2018_0,people,O
CALIFORNIA_WILDFIRES_2018_0,need,O
CALIFORNIA_WILDFIRES_2018_0,help,O
CALIFORNIA_WILDFIRES_2018_0,",",O
CALIFORNIA_WILDFIRES_2018_0,whatever,O
CALIFORNIA_WILDFIRES_2018_0,you,O
CALIFORNIA_WILDFIRES_2018_0,can,O
CALIFORNIA_WILDFIRES_2018_0,give,O
CALIFORNIA_WILDFIRES_2018_0,",",O
CALIFORNIA_WILDFIRES_2018_0,or,O
CALIFORNIA_WILDFIRES_2018_0,anyway,O
CALIFORNIA_WILDFIRES_2018_0,you,O
CALIFORNIA_WILDFIRES_2018_0,can,O
CALIFORNIA_WILDFIRES_2018_0,help,O
CALIFORNIA_WILDFIRES_2018_0,",",O
CALIFORNIA_WILDFIRES_2018_0,please,O
CALIFORNIA_WILDFIRES_2018_0,doὤF,O
CALIFORNIA_WILDFIRES_2018_0,!,O
CALIFORNIA_WILDFIRES_2018_0,!,O
CALIFORNIA_WILDFIRES_2018_1,Celebrities,O
CALIFORNIA_WILDFIRES_2018_1,evacuate,O
CALIFORNIA_WILDFIRES_2018_1,California,U-STAT
CALIFORNIA_WILDFIRES_2018_1,as,O
CALIFORNIA_WILDFIRES_2018_1,wildfires,O
CALIFORNIA_WILDFIRES_2018_1,rage,O
CALIFORNIA_WILDFIRES_2018_2,Grab,O
CALIFORNIA_WILDFIRES_2018_2,one,O
CALIFORNIA_WILDFIRES_2018_2,of,O
CALIFORNIA_WILDFIRES_2018_2,these,O
CALIFORNIA_WILDFIRES_2018_2,and,O
CALIFORNIA_WILDFIRES_2018_2,HELP,O
CALIFORNIA_WILDFIRES_2018_2,victims,O
CALIFORNIA_WILDFIRES_2018_2,of,O
CALIFORNIA_WILDFIRES_2018_2,California,U-STAT
CALIFORNIA_WILDFIRES_2018_2,Fires,O
CALIFORNIA_WILDFIRES_2018_2,!,O
CALIFORNIA_WILDFIRES_2018_2,✅,O
CALIFORNIA_WILDFIRES_2018_2,Get,O
CALIFORNIA_WILDFIRES_2018_2,them,O
CALIFORNIA_WILDFIRES_2018_2,here,O
CALIFORNIA_WILDFIRES_2018_2,-,O
CALIFORNIA_WILDFIRES_2018_2,ὄ8,O
CALIFORNIA_WILDFIRES_2018_2,They,O
CALIFORNIA_WILDFIRES_2018_2,REALLY,O
CALIFORNIA_WILDFIRES_2018_2,need,O
CALIFORNIA_WILDFIRES_2018_2,our,O
CALIFORNIA_WILDFIRES_2018_2,help,O
CALIFORNIA_WILDFIRES_2018_2,!,O
CALIFORNIA_WILDFIRES_2018_2,Today,O
CALIFORNIA_WILDFIRES_2018_2,they,O
