id_sentence,word,tag
HURRICANE_IRMA_2017_0,This,O
HURRICANE_IRMA_2017_0,badass,O
HURRICANE_IRMA_2017_0,navy,O
HURRICANE_IRMA_2017_0,rescue,O
HURRICANE_IRMA_2017_0,dog,O
HURRICANE_IRMA_2017_0,helping,O
HURRICANE_IRMA_2017_0,victims,O
HURRICANE_IRMA_2017_0,of,O
HURRICANE_IRMA_2017_0,Mexicos,U-CTRY
HURRICANE_IRMA_2017_0,earthquake,O
HURRICANE_IRMA_2017_0,.,O
HURRICANE_IRMA_2017_0,Her,O
HURRICANE_IRMA_2017_0,name,O
HURRICANE_IRMA_2017_0,is,O
HURRICANE_IRMA_2017_0,Frida,O
HURRICANE_IRMA_2017_0,.,O
HURRICANE_IRMA_2017_1,The,O
HURRICANE_IRMA_2017_1,devastating,O
HURRICANE_IRMA_2017_1,1889,O
HURRICANE_IRMA_2017_1,Johnstown,U-CITY
HURRICANE_IRMA_2017_1,Flood,O
HURRICANE_IRMA_2017_1,killed,O
HURRICANE_IRMA_2017_1,over,O
HURRICANE_IRMA_2017_1,"2,000",O
HURRICANE_IRMA_2017_1,people,O
HURRICANE_IRMA_2017_1,in,O
HURRICANE_IRMA_2017_1,minutes,O
HURRICANE_IRMA_2017_2,Total,O
HURRICANE_IRMA_2017_2,Devastation,O
HURRICANE_IRMA_2017_2,’,O
HURRICANE_IRMA_2017_2,As,O
HURRICANE_IRMA_2017_2,Irma,O
HURRICANE_IRMA_2017_2,Hits,O
HURRICANE_IRMA_2017_2,Caribbean,O
HURRICANE_IRMA_2017_2,Island,O
HURRICANE_IRMA_2017_2,Barbuda,U-ISL
HURRICANE_IRMA_2017_2,:,O
HURRICANE_IRMA_2017_2,Hurricane,O
HURRICANE_IRMA_2017_2,Irma,O
HURRICANE_IRMA_2017_2,killed,O
HURRICANE_IRMA_2017_2,one,O
HURRICANE_IRMA_2017_2,person,O
HURRICANE_IRMA_2017_3,First,O
HURRICANE_IRMA_2017_3,responders,O
HURRICANE_IRMA_2017_3,rescue,O
HURRICANE_IRMA_2017_3,mother,O
HURRICANE_IRMA_2017_3,",",O
HURRICANE_IRMA_2017_3,four,O
HURRICANE_IRMA_2017_3,-,O
HURRICANE_IRMA_2017_3,month,O
HURRICANE_IRMA_2017_3,-,O
HURRICANE_IRMA_2017_3,old,O
HURRICANE_IRMA_2017_3,baby,O
HURRICANE_IRMA_2017_3,from,O
HURRICANE_IRMA_2017_3,#,O
HURRICANE_IRMA_2017_3,Irma,O
HURRICANE_IRMA_2017_3,-,O
HURRICANE_IRMA_2017_3,flooded,O
HURRICANE_IRMA_2017_3,Miami,U-CITY
HURRICANE_IRMA_2017_3,home,O
HURRICANE_IRMA_2017_4,UPDATE-,O
HURRICANE_IRMA_2017_4,10,O
HURRICANE_IRMA_2017_4,people,O
HURRICANE_IRMA_2017_4,are,O
HURRICANE_IRMA_2017_4,dead,O
HURRICANE_IRMA_2017_4,after,O
HURRICANE_IRMA_2017_4,Hurricane,O
HURRICANE_IRMA_2017_4,Irma,O
HURRICANE_IRMA_2017_4,roars,O
HURRICANE_IRMA_2017_4,through,O
HURRICANE_IRMA_2017_4,the,O
HURRICANE_IRMA_2017_4,Caribbean,O
HURRICANE_IRMA_2017_4,.,O
HURRICANE_IRMA_2017_4,900,O
HURRICANE_IRMA_2017_4,K,O
HURRICANE_IRMA_2017_4,people,O
HURRICANE_IRMA_2017_4,without,O
HURRICANE_IRMA_2017_4,power,O
HURRICANE_IRMA_2017_4,in,O
HURRICANE_IRMA_2017_4,Puerto,B-ISL
HURRICANE_IRMA_2017_4,Rico,L-ISL
HURRICANE_IRMA_2017_4,.,O
HURRICANE_IRMA_2017_5,#,O
HURRICANE_IRMA_2017_5,OttMusics,O
HURRICANE_IRMA_2017_5,@gotrackster,O
HURRICANE_IRMA_2017_5,raising,O
HURRICANE_IRMA_2017_5,$,O
HURRICANE_IRMA_2017_5,for,O
HURRICANE_IRMA_2017_5,U.S.,U-CTRY
HURRICANE_IRMA_2017_5,flood,O
HURRICANE_IRMA_2017_5,relief,O
HURRICANE_IRMA_2017_5,via,O
HURRICANE_IRMA_2017_5,@BlueSkyFloodAid,O
HURRICANE_IRMA_2017_5,;,O
HURRICANE_IRMA_2017_5,musicians,O
HURRICANE_IRMA_2017_5,can,O
HURRICANE_IRMA_2017_5,donate,O
HURRICANE_IRMA_2017_5,songs,O
