id_sentence,word,tag
CANADA_WILDFIRES_2016_0,Tim,O
CANADA_WILDFIRES_2016_0,Hortons,O
CANADA_WILDFIRES_2016_0,100,O
CANADA_WILDFIRES_2016_0,%,O
CANADA_WILDFIRES_2016_0,of,O
CANADA_WILDFIRES_2016_0,Alberta,O
CANADA_WILDFIRES_2016_0,Rose,O
CANADA_WILDFIRES_2016_0,Doughnuts,O
CANADA_WILDFIRES_2016_0,&,O
CANADA_WILDFIRES_2016_0,Donates,O
CANADA_WILDFIRES_2016_0,$,O
CANADA_WILDFIRES_2016_0,"100,000",O
CANADA_WILDFIRES_2016_0,to,O
CANADA_WILDFIRES_2016_0,Fort,O
CANADA_WILDFIRES_2016_0,McMurray,O
CANADA_WILDFIRES_2016_0,Wildfire,O
CANADA_WILDFIRES_2016_0,Relief,O
CANADA_WILDFIRES_2016_0,Efforts,O
CANADA_WILDFIRES_2016_1,RT,O
CANADA_WILDFIRES_2016_1,@ConserveAlberta,O
CANADA_WILDFIRES_2016_1,:,O
CANADA_WILDFIRES_2016_1,Alberta,U-CITY
CANADA_WILDFIRES_2016_1,has,O
CANADA_WILDFIRES_2016_1,issued,O
CANADA_WILDFIRES_2016_1,a,O
CANADA_WILDFIRES_2016_1,province,O
CANADA_WILDFIRES_2016_1,wide,O
CANADA_WILDFIRES_2016_1,restriction,O
CANADA_WILDFIRES_2016_1,on,O
CANADA_WILDFIRES_2016_1,off,O
CANADA_WILDFIRES_2016_1,-,O
CANADA_WILDFIRES_2016_1,road,O
CANADA_WILDFIRES_2016_1,vehicles,O
CANADA_WILDFIRES_2016_1,to,O
CANADA_WILDFIRES_2016_1,prevent,O
CANADA_WILDFIRES_2016_1,fires,O
CANADA_WILDFIRES_2016_1,.,O
CANADA_WILDFIRES_2016_1,#,O
CANADA_WILDFIRES_2016_1,Alberta,U-CITY
CANADA_WILDFIRES_2016_2,Donate,O
CANADA_WILDFIRES_2016_2,to,O
CANADA_WILDFIRES_2016_2,Fort,O
CANADA_WILDFIRES_2016_2,Mac,O
CANADA_WILDFIRES_2016_2,wildfire,O
CANADA_WILDFIRES_2016_2,relief,O
CANADA_WILDFIRES_2016_2,:,O
CANADA_WILDFIRES_2016_2,#,O
CANADA_WILDFIRES_2016_2,yymfire,O
CANADA_WILDFIRES_2016_2,#,O
CANADA_WILDFIRES_2016_2,ABfire,O
CANADA_WILDFIRES_2016_2,#,O
CANADA_WILDFIRES_2016_2,AlbertaStrong,O
CANADA_WILDFIRES_2016_3,RT,O
CANADA_WILDFIRES_2016_3,@ImpactBrassSA,O
CANADA_WILDFIRES_2016_3,:,O
CANADA_WILDFIRES_2016_3,Thank,O
CANADA_WILDFIRES_2016_3,you,O
CANADA_WILDFIRES_2016_3,to,O
CANADA_WILDFIRES_2016_3,everyone,O
CANADA_WILDFIRES_2016_3,who,O
CANADA_WILDFIRES_2016_3,came,O
CANADA_WILDFIRES_2016_3,out,O
CANADA_WILDFIRES_2016_3,to,O
CANADA_WILDFIRES_2016_3,support,O
CANADA_WILDFIRES_2016_3,us,O
CANADA_WILDFIRES_2016_3,!,O
CANADA_WILDFIRES_2016_3,Over,O
CANADA_WILDFIRES_2016_3,$,O
CANADA_WILDFIRES_2016_3,"2,000",O
CANADA_WILDFIRES_2016_3,was,O
CANADA_WILDFIRES_2016_3,raised,O
CANADA_WILDFIRES_2016_3,tonight,O
CANADA_WILDFIRES_2016_3,for,O
CANADA_WILDFIRES_2016_3,wildfire,O
CANADA_WILDFIRES_2016_3,relief,O
CANADA_WILDFIRES_2016_3,efforts,O
CANADA_WILDFIRES_2016_3,out,O
CANADA_WILDFIRES_2016_3,west,O
CANADA_WILDFIRES_2016_3,!,O
CANADA_WILDFIRES_2016_4,#,O
CANADA_WILDFIRES_2016_4,YMM,O
CANADA_WILDFIRES_2016_4,evacuees,O
CANADA_WILDFIRES_2016_4,phoned,O
CANADA_WILDFIRES_2016_4,for,O
CANADA_WILDFIRES_2016_4,massive,O
CANADA_WILDFIRES_2016_4,town,O
CANADA_WILDFIRES_2016_4,halls,O
CANADA_WILDFIRES_2016_5,Labatt,O
CANADA_WILDFIRES_2016_5,to,O
CANADA_WILDFIRES_2016_5,help,O
CANADA_WILDFIRES_2016_5,those,O
CANADA_WILDFIRES_2016_5,affected,O
CANADA_WILDFIRES_2016_5,by,O
CANADA_WILDFIRES_2016_5,Fort,B-OTHR
CANADA_WILDFIRES_2016_5,McMurray,L-OTHR
CANADA_WILDFIRES_2016_5,wildfire,O
CANADA_WILDFIRES_2016_5,ὄFἿBὄFἿBὄFἿB,O
CANADA_WILDFIRES_2016_5,#,O
CANADA_WILDFIRES_2016_5,FortMcMurray,U-CITY
CANADA_WILDFIRES_2016_5,#,O
CANADA_WILDFIRES_2016_5,LCBO,O
CANADA_WILDFIRES_2016_6,@atbfinancial,O
CANADA_WILDFIRES_2016_6,2/2,O
CANADA_WILDFIRES_2016_6,the,O
CANADA_WILDFIRES_2016_6,wildfire,O
CANADA_WILDFIRES_2016_6,situation,O
CANADA_WILDFIRES_2016_6,if,O
CANADA_WILDFIRES_2016_6,I,O
CANADA_WILDFIRES_2016_6,were,O
CANADA_WILDFIRES_2016_6,to,O
CANADA_WILDFIRES_2016_6,win,O
CANADA_WILDFIRES_2016_6,please,O
CANADA_WILDFIRES_2016_6,donate,O
CANADA_WILDFIRES_2016_6,it,O
CANADA_WILDFIRES_2016_6,to,O
CANADA_WILDFIRES_2016_6,the,O
CANADA_WILDFIRES_2016_6,Red,O
CANADA_WILDFIRES_2016_6,Cross,O
CANADA_WILDFIRES_2016_6,#,O
CANADA_WILDFIRES_2016_6,FriendshipPays,O
CANADA_WILDFIRES_2016_7,Do,O
CANADA_WILDFIRES_2016_7,nt,O
CANADA_WILDFIRES_2016_7,forget,O
CANADA_WILDFIRES_2016_7,that,O
CANADA_WILDFIRES_2016_7,for,O
CANADA_WILDFIRES_2016_7,the,O
CANADA_WILDFIRES_2016_7,entire,O
CANADA_WILDFIRES_2016_7,month,O
CANADA_WILDFIRES_2016_7,of,O
CANADA_WILDFIRES_2016_7,May,O
CANADA_WILDFIRES_2016_7,@MCRCI,O
CANADA_WILDFIRES_2016_7,will,O
CANADA_WILDFIRES_2016_7,donate,O
CANADA_WILDFIRES_2016_7,$,O
CANADA_WILDFIRES_2016_7,5,O
CANADA_WILDFIRES_2016_7,of,O
CANADA_WILDFIRES_2016_7,every,O
CANADA_WILDFIRES_2016_7,membership,O
CANADA_WILDFIRES_2016_7,to,O
CANADA_WILDFIRES_2016_7,Fort,B-CITY
CANADA_WILDFIRES_2016_7,McMurray,L-CITY
CANADA_WILDFIRES_2016_7,wildfire,O
CANADA_WILDFIRES_2016_8,RT,O
CANADA_WILDFIRES_2016_8,@bbdd333,O
CANADA_WILDFIRES_2016_8,:,O
CANADA_WILDFIRES_2016_8,As,O
CANADA_WILDFIRES_2016_8,wildfire,O
CANADA_WILDFIRES_2016_8,crisis,O
CANADA_WILDFIRES_2016_8,unfolds,O
CANADA_WILDFIRES_2016_8,",",O
CANADA_WILDFIRES_2016_8,the,O
CANADA_WILDFIRES_2016_8,displaced,O
CANADA_WILDFIRES_2016_8,turn,O
CANADA_WILDFIRES_2016_8,to,O
CANADA_WILDFIRES_2016_8,@RMWoodBuffalo,O
CANADA_WILDFIRES_2016_8,.,O
CANADA_WILDFIRES_2016_8,#,O
CANADA_WILDFIRES_2016_8,SMEM,O
CANADA_WILDFIRES_2016_8,helping,O
CANADA_WILDFIRES_2016_8,people,O
CANADA_WILDFIRES_2016_8,in,O
CANADA_WILDFIRES_2016_8,#,O
CANADA_WILDFIRES_2016_8,ymmfire,O
CANADA_WILDFIRES_2016_8,.,O
CANADA_WILDFIRES_2016_8,#,O
CANADA_WILDFIRES_2016_8,v,O
CANADA_WILDFIRES_2016_9,12,O
CANADA_WILDFIRES_2016_9,buildings,O
CANADA_WILDFIRES_2016_9,destroyed,O
CANADA_WILDFIRES_2016_9,in,O
CANADA_WILDFIRES_2016_9,Anzac.#ymm,O
CANADA_WILDFIRES_2016_9,#,O
